PGAMpnId,TrainingActivityId,TrainingTitle,TrainingType,IndividualFirstName,IndividualLastName,Email,CorpEmail,TrainingCompletionDate,ExpirationDate,ActivationStatus,Month,MPNId,PartnerName,PartnerCityLocation,PartnerCountryLocation,AADUserId,UserCount
1234567,MB-230,Microsoft Dynamics 365 Customer Service Functional Consultant,Exam,Dennis,Patel,dennis.patel@example.com,dennis.patel@contoso.com,2024-11-18T00:00:00.000Z,,Active,Nov-2024,1234567,Contoso,Reading,UnitedKingdom,3c641e1d-7dda-5d92-9fd1-95a03f6bdd87,1
1234567,3087,Microsoft Certified: Azure Data Scientist Associate,Certification,Bethan,Singh,bethan.singh@example.com,bethan.singh@contoso.com,2021-04-17T00:00:00.000Z,2026-12-25 00:00:00,Active,Apr-2021,1234567,Contoso,Reading,UnitedKingdom,9acda4e0-472d-534d-897e-30ae28e1ede4,1
1234567,DP-600,Implementing Analytics Solutions Using Microsoft Fabric,Exam,Ann,Harris,ann.harris@example.com,ann.harris@contoso.com,2023-05-25T00:00:00.000Z,,Active,May-2023,1234567,Contoso,Reading,UnitedKingdom,e2381d99-a68d-52ce-b43f-ebc2bbc3b176,1
1234567,3079,Microsoft 365 Certified: Security Administrator Associate,Certification,Kathryn,Murray,kathryn.murray@example.com,kathryn.murray@contoso.com,2024-04-17T00:00:00.000Z,2026-11-24 00:00:00,Active,Apr-2024,1234567,Contoso,Reading,UnitedKingdom,823800ae-1873-5ab3-b615-d88b11ab2999,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Francesca,Gill,francesca.gill@example.com,francesca.gill@contoso.com,2022-01-06T00:00:00.000Z,,Active,Jan-2022,1234567,Contoso,Reading,UnitedKingdom,5d2043fd-d254-56ff-ae00-1a6fb53563b5,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Damian,Griffiths,damian.griffiths@example.com,damian.griffiths@contoso.com,2024-12-26T00:00:00.000Z,,Active,Dec-2024,1234567,Contoso,Reading,UnitedKingdom,f533ac6f-37fe-50a8-966e-7a572d50e67b,1
1234567,SC-200,Microsoft Security Operations Analyst,Exam,Catherine,Jenkins,catherine.jenkins@example.com,catherine.jenkins@contoso.com,2022-03-29T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,ccee21e2-29bd-5eb0-ab0f-06e6a2037b42,1
1234567,SC-401,Administering Information Security in Microsoft 365,Exam,Alison,Parker,alison.parker@example.com,alison.parker@contoso.com,2024-12-07T00:00:00.000Z,,Active,Dec-2024,1234567,Contoso,Reading,UnitedKingdom,2c020d02-778d-58a8-9255-4e3c1fda7ff5,1
1234567,3175,Microsoft Certified: Dynamics 365 Fundamentals (CRM),Certification,Norman,Ellis,norman.ellis@example.com,norman.ellis@contoso.com,2025-08-21T00:00:00.000Z,,Active,Aug-2025,1234567,Contoso,Reading,UnitedKingdom,cf586ccf-7239-5115-962c-0c3097dca887,1
1234567,MB-210,Microsoft Dynamics 365 Sales Functional Consultant,Exam,Lauren,French,lauren.french@example.com,lauren.french@contoso.com,2022-02-03T00:00:00.000Z,,Active,Feb-2022,1234567,Contoso,Reading,UnitedKingdom,449b502a-21e3-581d-9885-ba427b8cfb74,1
1234567,3088,Microsoft Certified: Azure Data Engineer Associate,Certification,Joe,Gibson,joe.gibson@example.com,joe.gibson@contoso.com,2023-12-05T00:00:00.000Z,2026-09-11 00:00:00,Active,Dec-2023,1234567,Contoso,Reading,UnitedKingdom,dea7407c-60fa-5728-85c4-0b6af52be0a1,1
1234567,AZ-900,Microsoft Azure Fundamentals,Exam,Bethan,Chan,bethan.chan@example.com,bethan.chan@contoso.com,2025-12-27T00:00:00.000Z,,Active,Dec-2025,1234567,Contoso,Reading,UnitedKingdom,cc7445df-ce95-59b5-806c-d5fcc54a3c4c,1
1234567,3140,Microsoft Certified: Azure Developer Associate,Certification,Bethan,Ward,bethan.ward@example.com,bethan.ward@contoso.com,2022-03-29T00:00:00.000Z,2026-09-23 00:00:00,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,d4e7daee-4796-537c-8ad8-6046c191064b,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,Stanley,Brown,stanley.brown@example.com,stanley.brown@contoso.com,2019-01-19T00:00:00.000Z,,Active,Jan-2019,1234567,Contoso,Reading,UnitedKingdom,28142848-fcf4-57e5-a24a-dc74afa8fb16,1
1234567,3182,"Microsoft Certified: Security, Compliance, and Identity Fundamentals",Certification,Jayne,Clark,jayne.clark@example.com,jayne.clark@contoso.com,2025-07-26T00:00:00.000Z,,Active,Jul-2025,1234567,Contoso,Reading,UnitedKingdom,7b9e348a-ee32-500c-8812-4309ce30b4f1,1
1234567,3086,Microsoft Certified: Azure AI Engineer Associate,Certification,Edward,Hill,edward.hill@example.com,edward.hill@contoso.com,2026-01-14T00:00:00.000Z,2027-01-14 00:00:00,Active,Jan-2026,1234567,Contoso,Reading,UnitedKingdom,e91b6e2c-454f-5d28-809f-45f45ac7a058,1
1234567,PL-400,Microsoft Power Platform Developer,Exam,Guy,Smith,guy.smith@example.com,guy.smith@contoso.com,2022-08-17T00:00:00.000Z,,Active,Aug-2022,1234567,Contoso,Reading,UnitedKingdom,17d8498e-b5a3-59e6-978b-86c113f02d6a,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,Susan,Brown,susan.brown@example.com,susan.brown@contoso.com,2023-03-03T00:00:00.000Z,,Active,Mar-2023,1234567,Contoso,Reading,UnitedKingdom,74f80f7e-9b46-556b-8896-37ce01a8a69d,1
1234567,3188,Microsoft Certified: Power Platform Solution Architect Expert,Certification,Leanne,Taylor,leanne.taylor@example.com,leanne.taylor@contoso.com,2022-02-12T00:00:00.000Z,2026-09-07 00:00:00,Active,Feb-2022,1234567,Contoso,Reading,UnitedKingdom,d89f35f1-5e8d-5ac0-835c-2f0722aca945,1
1234567,3231,Microsoft Certified: Information Security Administrator Associate,Certification,Daniel,Brookes,daniel.brookes@example.com,daniel.brookes@contoso.com,2019-01-02T00:00:00.000Z,2026-11-11 00:00:00,Active,Jan-2019,1234567,Contoso,Reading,UnitedKingdom,f8b3ce33-cd6f-50dd-92da-d15f99f4ce35,1
1234567,SC-300,Microsoft Identity and Access Administrator,Exam,Marion,Gibson,marion.gibson@example.com,marion.gibson@contoso.com,2021-06-02T00:00:00.000Z,,Active,Jun-2021,1234567,Contoso,Reading,UnitedKingdom,5c843c1e-00f8-5fa3-893c-4ecc19f39053,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Stephanie,Robinson,stephanie.robinson@example.com,stephanie.robinson@contoso.com,2020-07-27T00:00:00.000Z,,Active,Jul-2020,1234567,Contoso,Reading,UnitedKingdom,9d648cfb-71a4-5d23-ba9d-5cd889e5d29a,1
1234567,3188,Microsoft Certified: Power Platform Solution Architect Expert,Certification,Glenn,Cooke,glenn.cooke@example.com,glenn.cooke@contoso.com,2021-05-12T00:00:00.000Z,2026-11-22 00:00:00,Active,May-2021,1234567,Contoso,Reading,UnitedKingdom,99a1632c-ea86-5225-b389-9b7cbdf9dc24,1
1234567,3215,Microsoft Certified: Dynamics 365 Field Service Functional Consultant Associate,Certification,Leonard,Hooper,leonard.hooper@example.com,leonard.hooper@contoso.com,2023-05-05T00:00:00.000Z,2026-12-11 00:00:00,Active,May-2023,1234567,Contoso,Reading,UnitedKingdom,4e1b6f7b-bd04-5e30-b32d-08a9c28b8e0a,1
1234567,MB-700,Microsoft Dynamics 365: Finance and Operations Apps Solution Architect,Exam,Molly,Martin,molly.martin@example.com,molly.martin@contoso.com,2026-07-02T00:00:00.000Z,,Active,Jul-2026,1234567,Contoso,Reading,UnitedKingdom,8e098f96-b827-51d9-8e74-47d364258abe,1
1234567,AZ-500,Microsoft Azure Security Technologies,Exam,Jay,Young,jay.young@example.com,jay.young@contoso.com,2021-07-03T00:00:00.000Z,,Active,Jul-2021,1234567,Contoso,Reading,UnitedKingdom,1a3ffcfe-c4ae-5daa-8f35-c021245b6082,1
1234567,AZ-305,Designing Microsoft Azure Infrastructure Solutions,Exam,Vanessa,Harper,vanessa.harper@example.com,vanessa.harper@contoso.com,2023-04-28T00:00:00.000Z,,Active,Apr-2023,1234567,Contoso,Reading,UnitedKingdom,338b4664-d041-5151-b658-7ff0704178a7,1
1234567,MB-910,Microsoft Dynamics 365 Fundamentals Customer Engagement Apps,Exam,Valerie,Pollard,valerie.pollard@example.com,valerie.pollard@contoso.com,2021-05-15T00:00:00.000Z,,Active,May-2021,1234567,Contoso,Reading,UnitedKingdom,00bb14c7-9ff6-51d7-bf44-cd96b424bbf3,1
1234567,PL-900,Microsoft Power Platform Fundamentals,Exam,Roger,Pearson,roger.pearson@example.com,roger.pearson@contoso.com,2025-01-02T00:00:00.000Z,,Active,Jan-2025,1234567,Contoso,Reading,UnitedKingdom,66cc0a87-6e52-57ae-8298-012b500b41fb,1
1234567,SC-401,Administering Information Security in Microsoft 365,Exam,Katy,Davis,katy.davis@example.com,katy.davis@contoso.com,2019-12-25T00:00:00.000Z,,Active,Dec-2019,1234567,Contoso,Reading,UnitedKingdom,4e23a281-9d79-56c7-a95e-14467c5f3d09,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Linda,Butler,linda.butler@example.com,linda.butler@contoso.com,2026-07-28T00:00:00.000Z,,Active,Jul-2026,1234567,Contoso,Reading,UnitedKingdom,22bcd113-03b0-5685-8dcb-04d2e21e1569,1
1234567,PL-300,Microsoft Power BI Data Analyst,Exam,Thomas,Jones,thomas.jones@example.com,thomas.jones@contoso.com,2023-01-16T00:00:00.000Z,,Active,Jan-2023,1234567,Contoso,Reading,UnitedKingdom,cca05598-18fc-5526-8924-c18693a07b70,1
1234567,AZ-400,Designing and Implementing Microsoft DevOps Solutions,Exam,Craig,Turner,craig.turner@example.com,craig.turner@contoso.com,2019-09-08T00:00:00.000Z,,Active,Sep-2019,1234567,Contoso,Reading,UnitedKingdom,25a58b05-5d35-5956-94d9-9c6bdf8186bd,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Carl,Hammond,carl.hammond@example.com,carl.hammond@contoso.com,2022-06-11T00:00:00.000Z,,Active,Jun-2022,1234567,Contoso,Reading,UnitedKingdom,b64ef9fb-e477-517c-a58a-94e5cfbd65c2,1
1234567,MS-500,Microsoft 365 Security Administration,Exam,Hazel,Barnett,hazel.barnett@example.com,hazel.barnett@contoso.com,2020-10-12T00:00:00.000Z,,Active,Oct-2020,1234567,Contoso,Reading,UnitedKingdom,b003772e-2ad8-58fe-9892-ba665dab65ba,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Jodie,Wells,jodie.wells@example.com,jodie.wells@contoso.com,2022-11-21T00:00:00.000Z,,Active,Nov-2022,1234567,Contoso,Reading,UnitedKingdom,2eb0b57b-539d-5d73-ba71-9548f69e20df,1
1234567,AZ-104,Microsoft Azure Administrator,Exam,Denis,Vaughan,denis.vaughan@example.com,denis.vaughan@contoso.com,2020-05-17T00:00:00.000Z,,Active,May-2020,1234567,Contoso,Reading,UnitedKingdom,fbf63de4-0831-578a-bd69-f5125efc9439,1
1234567,PL-900,Microsoft Power Platform Fundamentals,Exam,Oliver,Davies,oliver.davies@example.com,oliver.davies@contoso.com,2020-11-08T00:00:00.000Z,,Active,Nov-2020,1234567,Contoso,Reading,UnitedKingdom,339b5394-be61-5622-84bb-d2142a184e0c,1
1234567,3153,Microsoft Certified: Power Platform Functional Consultant Associate,Certification,Valerie,Bevan,valerie.bevan@example.com,valerie.bevan@contoso.com,2026-04-18T00:00:00.000Z,2027-04-18 00:00:00,Active,Apr-2026,1234567,Contoso,Reading,UnitedKingdom,9c439464-3233-5beb-b9e5-be640d36e40d,1
1234567,3227,Microsoft Certified: Fabric Analytics Engineer Associate,Certification,Anthony,Goddard,anthony.goddard@example.com,anthony.goddard@contoso.com,2019-09-25T00:00:00.000Z,2026-11-06 00:00:00,Active,Sep-2019,1234567,Contoso,Reading,UnitedKingdom,b23388d1-83e4-578f-9b7c-cc7cdedb991f,1
1234567,AZ-204,Developing Solutions for Microsoft Azure,Exam,Beth,Brown,beth.brown@example.com,beth.brown@contoso.com,2023-10-23T00:00:00.000Z,,Active,Oct-2023,1234567,Contoso,Reading,UnitedKingdom,ca8864e8-ebc0-5996-a718-95da7417eeba,1
1234567,MB-210,Microsoft Dynamics 365 Sales Functional Consultant,Exam,Yvonne,Sutton,yvonne.sutton@example.com,yvonne.sutton@contoso.com,2019-03-18T00:00:00.000Z,,Active,Mar-2019,1234567,Contoso,Reading,UnitedKingdom,0ecb6ec4-78bd-5674-81ac-029a95e45d55,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Lorraine,Harris,lorraine.harris@example.com,lorraine.harris@contoso.com,2026-05-04T00:00:00.000Z,,Active,May-2026,1234567,Contoso,Reading,UnitedKingdom,b0886e5c-daed-52eb-9d4d-f777db15345b,1
1234567,3162,Microsoft Certified: Azure Solutions Architect Expert,Certification,Bryan,Phillips,bryan.phillips@example.com,bryan.phillips@contoso.com,2024-03-27T00:00:00.000Z,2026-09-26 00:00:00,Active,Mar-2024,1234567,Contoso,Reading,UnitedKingdom,aa495843-a7e2-50ef-8b7f-ec6dd4c2d9a6,1
1234567,3139,Microsoft Certified: Azure Administrator Associate,Certification,Natasha,Glover,natasha.glover@example.com,natasha.glover@contoso.com,2021-02-12T00:00:00.000Z,2026-12-23 00:00:00,Active,Feb-2021,1234567,Contoso,Reading,UnitedKingdom,3f7e9e22-b8de-563f-9bd1-55bd07ace43f,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,Kate,Matthews,kate.matthews@example.com,kate.matthews@contoso.com,2020-11-17T00:00:00.000Z,,Active,Nov-2020,1234567,Contoso,Reading,UnitedKingdom,8d05d200-7457-5dcc-9af7-76bbf05b7b8f,1
1234567,3142,Microsoft Certified: Power BI Data Analyst Associate,Certification,Timothy,Baker,timothy.baker@example.com,timothy.baker@contoso.com,2026-02-23T00:00:00.000Z,2027-02-23 00:00:00,Active,Feb-2026,1234567,Contoso,Reading,UnitedKingdom,25520d79-dbbd-5dca-a83b-4cd8e1ffd06a,1
1234567,3139,Microsoft Certified: Azure Administrator Associate,Certification,Gavin,Roberts,gavin.roberts@example.com,gavin.roberts@contoso.com,2026-03-27T00:00:00.000Z,2028-03-27 00:00:00,Active,Mar-2026,1234567,Contoso,Reading,UnitedKingdom,3dccc55a-2a5d-5445-84c9-de197fbb4296,1
1234567,SC-200,Microsoft Security Operations Analyst,Exam,Geraldine,Marshall,geraldine.marshall@example.com,geraldine.marshall@contoso.com,2025-04-15T00:00:00.000Z,,Active,Apr-2025,1234567,Contoso,Reading,UnitedKingdom,534ac417-e7cd-5277-93e6-0644014fb0fa,1
1234567,MB-800,Microsoft Dynamics 365 Business Central Functional Consultant,Exam,Cheryl,Brown,cheryl.brown@example.com,cheryl.brown@contoso.com,2025-11-03T00:00:00.000Z,,Active,Nov-2025,1234567,Contoso,Reading,UnitedKingdom,52fbc59b-d621-5a32-ae3d-81f128177c9a,1
1234567,3091,Microsoft Certified: Azure Security Engineer Associate,Certification,Abbie,Henderson,abbie.henderson@example.com,abbie.henderson@contoso.com,2022-08-29T00:00:00.000Z,2027-01-10 00:00:00,Active,Aug-2022,1234567,Contoso,Reading,UnitedKingdom,95206da1-8f6e-55d3-bc79-b1360d7df14b,1
1234567,3140,Microsoft Certified: Azure Developer Associate,Certification,Beth,Brown,beth.brown@example.com,beth.brown@contoso.com,2024-01-14T00:00:00.000Z,2026-10-13 00:00:00,Active,Jan-2024,1234567,Contoso,Reading,UnitedKingdom,ca8864e8-ebc0-5996-a718-95da7417eeba,1
1234567,3087,Microsoft Certified: Azure Data Scientist Associate,Certification,Judith,Webb,judith.webb@example.com,judith.webb@contoso.com,2020-08-12T00:00:00.000Z,2026-11-08 00:00:00,Active,Aug-2020,1234567,Contoso,Reading,UnitedKingdom,70917369-9d5a-5eb2-9e6e-c0b09486e925,1
1234567,3146,Microsoft Certified: Azure AI Fundamentals,Certification,Mandy,Fletcher,mandy.fletcher@example.com,mandy.fletcher@contoso.com,2025-10-16T00:00:00.000Z,,Active,Oct-2025,1234567,Contoso,Reading,UnitedKingdom,4bbadfab-7201-5706-a51b-d32c79be7158,1
1234567,AZ-900,Microsoft Azure Fundamentals,Exam,Amber,Kelly,amber.kelly@example.com,amber.kelly@contoso.com,2019-02-20T00:00:00.000Z,,Active,Feb-2019,1234567,Contoso,Reading,UnitedKingdom,c5a51177-3fa1-5fe1-88af-1b41ad6fa492,1
1234567,3082,Microsoft Certified: DevOps Engineer Expert,Certification,Toby,French,toby.french@example.com,toby.french@contoso.com,2022-05-25T00:00:00.000Z,2026-10-07 00:00:00,Active,May-2022,1234567,Contoso,Reading,UnitedKingdom,fff73731-8214-5b06-86ab-6d4275d6667c,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Henry,Burns,henry.burns@example.com,henry.burns@contoso.com,2021-01-08T00:00:00.000Z,,Active,Jan-2021,1234567,Contoso,Reading,UnitedKingdom,a110727c-d875-560f-85fd-9741c0cd345c,1
1234567,MB-230,Microsoft Dynamics 365 Customer Service Functional Consultant,Exam,Sean,Bell,sean.bell@example.com,sean.bell@contoso.com,2021-09-07T00:00:00.000Z,,Active,Sep-2021,1234567,Contoso,Reading,UnitedKingdom,45b86356-8fb0-52cc-a3fc-838a6b26d5bd,1
1234567,3182,"Microsoft Certified: Security, Compliance, and Identity Fundamentals",Certification,Jemma,Campbell,jemma.campbell@example.com,jemma.campbell@contoso.com,2019-11-19T00:00:00.000Z,,Active,Nov-2019,1234567,Contoso,Reading,UnitedKingdom,696e5650-7a6f-534b-a570-217d9df12bf8,1
1234567,AZ-900,Microsoft Azure Fundamentals,Exam,Jade,Davies,jade.davies@example.com,jade.davies@contoso.com,2021-06-30T00:00:00.000Z,,Active,Jun-2021,1234567,Contoso,Reading,UnitedKingdom,7b3a9cc3-6905-586c-bd12-222e2956679f,1
1234567,AZ-104,Microsoft Azure Administrator,Exam,Jill,Saunders,jill.saunders@example.com,jill.saunders@contoso.com,2026-04-27T00:00:00.000Z,,Active,Apr-2026,1234567,Contoso,Reading,UnitedKingdom,a03d6ce8-6781-5d64-908b-72b6eeea7362,1
1234567,3091,Microsoft Certified: Azure Security Engineer Associate,Certification,Arthur,Lloyd,arthur.lloyd@example.com,arthur.lloyd@contoso.com,2025-04-22T00:00:00.000Z,2027-04-22 00:00:00,Active,Apr-2025,1234567,Contoso,Reading,UnitedKingdom,f3c58153-a7f0-56bf-85c1-a05b7107d10c,1
1234567,3215,Microsoft Certified: Dynamics 365 Field Service Functional Consultant Associate,Certification,Lee,Phillips,lee.phillips@example.com,lee.phillips@contoso.com,2024-12-22T00:00:00.000Z,2027-02-03 00:00:00,Active,Dec-2024,1234567,Contoso,Reading,UnitedKingdom,327dde63-219b-54c6-a587-82dfc93a7dce,1
1234567,1519,Microsoft Certified Professional,Certification,Susan,Taylor,susan.taylor@example.com,susan.taylor@contoso.com,2023-06-04T00:00:00.000Z,,Active,Jun-2023,1234567,Contoso,Reading,UnitedKingdom,24cd3d9a-480e-591d-a72a-cc91999099ea,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Amy,Davey,amy.davey@example.com,amy.davey@contoso.com,2026-07-05T00:00:00.000Z,,Active,Jul-2026,1234567,Contoso,Reading,UnitedKingdom,025b14bb-207a-58e8-b49e-92abf1971a50,1
1234567,PL-200,Microsoft Power Platform Functional Consultant,Exam,Dominic,Ward,dominic.ward@example.com,dominic.ward@contoso.com,2022-03-21T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,c7ddd93b-ec63-56c6-adfc-19c2e52e7e16,1
1234567,MB-210,Microsoft Dynamics 365 Sales Functional Consultant,Exam,Margaret,Cook,margaret.cook@example.com,margaret.cook@contoso.com,2025-01-09T00:00:00.000Z,,Active,Jan-2025,1234567,Contoso,Reading,UnitedKingdom,027afd6c-d88c-5ecc-b9a0-80c8eba36d88,1
1234567,3188,Microsoft Certified: Power Platform Solution Architect Expert,Certification,Lucy,Hill,lucy.hill@example.com,lucy.hill@contoso.com,2026-02-16T00:00:00.000Z,2028-02-16 00:00:00,Active,Feb-2026,1234567,Contoso,Reading,UnitedKingdom,f0d2aa68-6a17-5d06-88e0-3405f0b52f4b,1
1234567,PL-300,Microsoft Power BI Data Analyst,Exam,Jenna,Anderson,jenna.anderson@example.com,jenna.anderson@contoso.com,2022-02-06T00:00:00.000Z,,Active,Feb-2022,1234567,Contoso,Reading,UnitedKingdom,21d1536a-09eb-517d-ac8f-d6a201f36571,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Brian,Thomas,brian.thomas@example.com,brian.thomas@contoso.com,2025-11-02T00:00:00.000Z,,Active,Nov-2025,1234567,Contoso,Reading,UnitedKingdom,1d75142c-8243-5887-89bd-532fb198b0a3,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Dorothy,Owen,dorothy.owen@example.com,dorothy.owen@contoso.com,2020-06-02T00:00:00.000Z,,Active,Jun-2020,1234567,Contoso,Reading,UnitedKingdom,a85a319d-ca8a-59e2-a958-ef6fde75b898,1
1234567,3146,Microsoft Certified: Azure AI Fundamentals,Certification,Paula,Brown,paula.brown@example.com,paula.brown@contoso.com,2019-10-03T00:00:00.000Z,,Active,Oct-2019,1234567,Contoso,Reading,UnitedKingdom,7416b2a7-727f-5379-951a-d71c1885652f,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Dominic,Harris,dominic.harris@example.com,dominic.harris@contoso.com,2020-01-02T00:00:00.000Z,,Active,Jan-2020,1234567,Contoso,Reading,UnitedKingdom,b6536fb8-42fa-57c4-a163-ca2504e1548d,1
1234567,DP-203,Data Engineering on Microsoft Azure,Exam,Josh,Harding,josh.harding@example.com,josh.harding@contoso.com,2021-03-23T00:00:00.000Z,,Active,Mar-2021,1234567,Contoso,Reading,UnitedKingdom,42dcb99a-c9d9-5aac-8522-45bf0c0c141c,1
1234567,3082,Microsoft Certified: DevOps Engineer Expert,Certification,Aaron,Wilkinson,aaron.wilkinson@example.com,aaron.wilkinson@contoso.com,2020-02-15T00:00:00.000Z,2026-11-09 00:00:00,Active,Feb-2020,1234567,Contoso,Reading,UnitedKingdom,54a5ccd8-e782-52cd-9047-6ed7c2658577,1
1234567,3139,Microsoft Certified: Azure Administrator Associate,Certification,Adrian,Foster,adrian.foster@example.com,adrian.foster@contoso.com,2019-08-04T00:00:00.000Z,2027-02-18 00:00:00,Active,Aug-2019,1234567,Contoso,Reading,UnitedKingdom,37fbd90b-0530-5064-bfbb-a4b84b7bf307,1
1234567,DP-100,Designing and Implementing a Data Science Solution on Azure,Exam,Mathew,Holland,mathew.holland@example.com,mathew.holland@contoso.com,2024-09-04T00:00:00.000Z,,Active,Sep-2024,1234567,Contoso,Reading,UnitedKingdom,7041bca1-eb86-5c2d-928c-f9bee5b795dc,1
1234567,AZ-104,Microsoft Azure Administrator,Exam,Trevor,Young,trevor.young@example.com,trevor.young@contoso.com,2023-10-27T00:00:00.000Z,,Active,Oct-2023,1234567,Contoso,Reading,UnitedKingdom,6dc9848e-7bdb-5002-8391-262cea28e988,1
1234567,3067,Microsoft Certified: Azure Fundamentals,Certification,Lisa,Clements,lisa.clements@example.com,lisa.clements@contoso.com,2026-04-03T00:00:00.000Z,,Active,Apr-2026,1234567,Contoso,Reading,UnitedKingdom,873fbd76-89b9-59fb-af51-a40d18ca5d49,1
1234567,PL-500,Microsoft Power Automate RPA Developer,Exam,Bethan,Chan,bethan.chan@example.com,bethan.chan@contoso.com,2023-02-19T00:00:00.000Z,,Active,Feb-2023,1234567,Contoso,Reading,UnitedKingdom,cc7445df-ce95-59b5-806c-d5fcc54a3c4c,1
1234567,3145,Microsoft Certified: Azure Data Fundamentals,Certification,Cheryl,Martin,cheryl.martin@example.com,cheryl.martin@contoso.com,2022-03-04T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,c14090b2-6e48-50d8-bc6d-585def4a9b18,1
1234567,MB-230,Microsoft Dynamics 365 Customer Service Functional Consultant,Exam,Jasmine,Carr,jasmine.carr@example.com,jasmine.carr@contoso.com,2024-03-17T00:00:00.000Z,,Active,Mar-2024,1234567,Contoso,Reading,UnitedKingdom,4b289981-f8cd-50db-b680-aa684a7ee4df,1
1234567,3087,Microsoft Certified: Azure Data Scientist Associate,Certification,Caroline,Gray,caroline.gray@example.com,caroline.gray@contoso.com,2021-02-15T00:00:00.000Z,2027-01-02 00:00:00,Active,Feb-2021,1234567,Contoso,Reading,UnitedKingdom,173313b0-3870-588f-b11d-97eafbfd81ce,1
1234567,MS-500,Microsoft 365 Security Administration,Exam,Kimberley,Reynolds,kimberley.reynolds@example.com,kimberley.reynolds@contoso.com,2024-11-12T00:00:00.000Z,,Active,Nov-2024,1234567,Contoso,Reading,UnitedKingdom,df2f9630-a3ab-559a-955f-f95cca9a2559,1
1234567,3082,Microsoft Certified: DevOps Engineer Expert,Certification,Gordon,Brown,gordon.brown@example.com,gordon.brown@contoso.com,2023-11-23T00:00:00.000Z,2026-11-23 00:00:00,Active,Nov-2023,1234567,Contoso,Reading,UnitedKingdom,5358ba32-701e-5786-b85a-90ffcf9a89dc,1
1234567,AZ-204,Developing Solutions for Microsoft Azure,Exam,Jane,Turner,jane.turner@example.com,jane.turner@contoso.com,2019-08-28T00:00:00.000Z,,Active,Aug-2019,1234567,Contoso,Reading,UnitedKingdom,baa81fe9-d4b3-5985-836e-7d475e63f222,1
1234567,SC-900,"Microsoft Security, Compliance, and Identity Fundamentals",Exam,Tom,Alexander,tom.alexander@example.com,tom.alexander@contoso.com,2022-03-05T00:00:00.000Z,,Active,Mar-2022,1234567,Contoso,Reading,UnitedKingdom,bf7e303d-958d-53a1-98b5-18395e52b5bd,1
1234567,PL-600,Microsoft Power Platform Solution Architect,Exam,Nicola,Jenkins,nicola.jenkins@example.com,nicola.jenkins@contoso.com,2021-01-30T00:00:00.000Z,,Active,Jan-2021,1234567,Contoso,Reading,UnitedKingdom,92adccae-d860-5c13-88a7-900499cd2ac3,1
1234567,3232,GitHub Copilot,Certification,Frank,Clark,frank.clark@example.com,frank.clark@contoso.com,2026-07-23T00:00:00.000Z,2027-07-23 00:00:00,Active,Jul-2026,1234567,Contoso,Reading,UnitedKingdom,bae596be-5736-5557-9476-35594d89e4f0,1
1234567,3086,Microsoft Certified: Azure AI Engineer Associate,Certification,Grace,Schofield,grace.schofield@example.com,grace.schofield@contoso.com,2025-12-21T00:00:00.000Z,2026-12-21 00:00:00,Active,Dec-2025,1234567,Contoso,Reading,UnitedKingdom,d5530e57-988b-5ccf-8854-cfe00ea6fcb8,1
1234567,PL-400,Microsoft Power Platform Developer,Exam,Ross,Matthews,ross.matthews@example.com,ross.matthews@contoso.com,2024-04-19T00:00:00.000Z,,Active,Apr-2024,1234567,Contoso,Reading,UnitedKingdom,9dae6601-fe55-54e4-9b72-5097b6aaef03,1
1234567,1519,Microsoft Certified Professional,Certification,Debra,Owen,debra.owen@example.com,debra.owen@contoso.com,2019-05-13T00:00:00.000Z,,Active,May-2019,1234567,Contoso,Reading,UnitedKingdom,972e9c5e-29f2-5528-bb3f-a0cdee3e78aa,1
1234567,MB-230,Microsoft Dynamics 365 Customer Service Functional Consultant,Exam,Melissa,Dawson,melissa.dawson@example.com,melissa.dawson@contoso.com,2020-08-17T00:00:00.000Z,,Active,Aug-2020,1234567,Contoso,Reading,UnitedKingdom,6ad072ce-18f9-53a5-a439-0a6c96a53c1a,1
